id,year,round,date,day,hometeam,awayteam,venue,timeslot,homegoals,homebehinds,hometotal,awaygoals,awaybehinds,awaytotal
3026,2004,4,2004-04-16 19:40:00,Friday,Carlton,Essendon,M.C.G.,N,12,8,80,17,15,117
3025,2004,4,2004-04-17 19:10:00,Saturday,Geelong,Richmond,Docklands,N,19,13,127,11,12,78
3024,2004,4,2004-04-17 15:40:00,Saturday,West Coast,Brisbane Lions,Subiaco,D,12,7,79,10,16,76
3023,2004,4,2004-04-18 14:10:00,Sunday,Hawthorn,Western Bulldogs,M.C.G.,D,14,13,97,16,13,109
3022,2004,4,2004-04-17 14:10:00,Saturday,Melbourne,Port Adelaide,M.C.G.,D,18,16,124,10,11,71
3021,2004,4,2004-04-18 14:10:00,Sunday,Collingwood,Fremantle,Docklands,D,7,12,54,12,16,88
3020,2004,4,2004-04-18 13:10:00,Sunday,North Melbourne,Sydney,Manuka Oval,D,10,10,70,18,13,121
3019,2004,3,2004-04-08 19:40:00,Thursday,Brisbane Lions,Collingwood,Gabba,N,21,11,137,12,5,77
3018,2004,3,2004-04-10 19:10:00,Saturday,Essendon,West Coast,Docklands,N,22,5,137,20,11,131
3017,2004,3,2004-04-10 19:10:00,Saturday,Sydney,Geelong,S.C.G.,N,10,13,73,10,7,67
3016,2004,3,2004-04-11 15:40:00,Sunday,Fremantle,Adelaide,Subiaco,D,10,13,73,8,16,64
3015,2004,3,2004-04-12 14:10:00,Monday,St Kilda,Richmond,Docklands,D,16,18,114,10,9,69
3014,2004,3,2004-04-11 14:10:00,Sunday,Western Bulldogs,Melbourne,M.C.G.,D,12,15,87,12,25,97
3013,2004,3,2004-04-10 14:10:00,Saturday,North Melbourne,Carlton,M.C.G.,D,17,9,111,16,10,106
3012,2004,3,2004-04-11 13:10:00,Sunday,Port Adelaide,Hawthorn,Football Park,D,26,15,171,13,12,90
3011,2004,2,2004-04-03 20:40:00,Saturday,West Coast,Port Adelaide,Subiaco,N,17,13,115,18,10,118
3010,2004,2,2004-04-02 19:40:00,Friday,Melbourne,Richmond,M.C.G.,N,20,15,135,12,4,76
3009,2004,2,2004-04-03 19:10:00,Saturday,Essendon,St Kilda,Docklands,N,8,12,60,13,16,94
3008,2004,2,2004-04-03 14:40:00,Saturday,Adelaide,Brisbane Lions,Football Park,D,11,17,83,15,14,104
3007,2004,2,2004-04-03 14:10:00,Saturday,Collingwood,Western Bulldogs,M.C.G.,D,15,16,106,13,19,97
3006,2004,2,2004-04-04 14:10:00,Sunday,Hawthorn,North Melbourne,M.C.G.,D,11,8,74,15,13,103
3005,2004,2,2004-04-04 14:10:00,Sunday,Carlton,Geelong,Princes Park,D,16,8,104,6,14,50
3004,2004,2,2004-04-04 13:10:00,Sunday,Sydney,Fremantle,S.C.G.,D,15,12,102,10,11,71
3003,2004,1,2004-03-26 19:45:00,Friday,Richmond,Collingwood,M.C.G.,N,14,13,97,8,9,57
3002,2004,1,2004-03-27 19:15:00,Saturday,Brisbane Lions,Sydney,Gabba,N,11,14,80,11,12,78
3001,2004,1,2004-03-27 19:15:00,Saturday,St Kilda,Geelong,Docklands,N,19,8,122,9,7,61
3000,2004,1,2004-03-27 15:45:00,Saturday,Fremantle,Carlton,Subiaco,D,15,17,107,8,12,60
2999,2004,1,2004-03-28 14:15:00,Sunday,Western Bulldogs,West Coast,Docklands,D,20,17,137,22,12,144
2998,2004,1,2004-03-27 14:15:00,Saturday,Hawthorn,Melbourne,M.C.G.,D,17,17,119,10,10,70
2997,2004,1,2004-03-28 14:15:00,Sunday,North Melbourne,Adelaide,M.C.G.,D,23,11,149,10,14,74
2996,2004,1,2004-03-28 13:15:00,Sunday,Port Adelaide,Essendon,Football Park,D,23,20,158,8,14,62
2995,2003,GF,2003-09-27 14:30:00,Saturday,Brisbane Lions,Collingwood,M.C.G.,D,20,14,134,12,12,84
2994,2003,PF,2003-09-20 19:30:00,Saturday,Sydney,Brisbane Lions,Stadium Australia,N,8,8,56,14,16,100
2993,2003,PF,2003-09-20 14:30:00,Saturday,Collingwood,Port Adelaide,M.C.G.,D,17,10,112,9,14,68
2992,2003,SF,2003-09-13 20:00:00,Saturday,Port Adelaide,Essendon,Football Park,N,12,11,83,6,8,44
2991,2003,SF,2003-09-12 19:30:00,Friday,Brisbane Lions,Adelaide,Gabba,N,18,16,124,12,10,82
2990,2003,EF,2003-09-05 20:40:00,Friday,Fremantle,Essendon,Subiaco,N,8,9,57,15,11,101
2989,2003,QF,2003-09-06 19:30:00,Saturday,Collingwood,Brisbane Lions,M.C.G.,N,9,12,66,7,9,51
2988,2003,EF,2003-09-06 15:00:00,Saturday,Adelaide,West Coast,Football Park,D,16,17,113,8,9,57
2987,2003,QF,2003-09-07 15:00:00,Sunday,Port Adelaide,Sydney,Football Park,D,13,10,88,15,10,100
2986,2003,22,2003-08-30 20:40:00,Saturday,West Coast,Fremantle,Subiaco,N,11,16,82,14,12,96
2985,2003,22,2003-08-29 19:40:00,Friday,Collingwood,Essendon,M.C.G.,N,12,11,83,9,13,67
2984,2003,22,2003-08-30 19:10:00,Saturday,Western Bulldogs,Brisbane Lions,Docklands,N,13,8,86,26,14,170
2983,2003,22,2003-08-31 14:15:00,Sunday,Richmond,Hawthorn,M.C.G.,D,11,8,74,11,12,78
2982,2003,22,2003-08-30 14:10:00,Saturday,Melbourne,Sydney,M.C.G.,D,9,6,60,14,10,94
2981,2003,22,2003-08-30 14:10:00,Saturday,Geelong,St Kilda,Kardinia Park,D,12,12,84,9,11,65
2980,2003,22,2003-08-31 14:10:00,Sunday,Carlton,North Melbourne,Docklands,D,9,9,63,28,19,187
2979,2003,22,2003-08-31 13:10:00,Sunday,Port Adelaide,Adelaide,Football Park,D,14,10,94,12,6,78
2978,2003,21,2003-08-22 19:40:00,Friday,Hawthorn,Carlton,M.C.G.,N,20,18,138,10,4,64
2977,2003,21,2003-08-23 19:20:00,Saturday,Sydney,Collingwood,Stadium Australia,N,12,9,81,14,15,99
2976,2003,21,2003-08-23 19:10:00,Saturday,Brisbane Lions,Geelong,Gabba,N,19,9,123,13,8,86
2975,2003,21,2003-08-24 15:40:00,Sunday,West Coast,Melbourne,Subiaco,D,21,17,143,14,7,91
2974,2003,21,2003-08-23 14:40:00,Saturday,Adelaide,North Melbourne,Football Park,D,10,4,64,9,20,74
2973,2003,21,2003-08-24 14:10:00,Sunday,Richmond,Port Adelaide,Docklands,D,16,8,104,18,16,124
2972,2003,21,2003-08-23 14:10:00,Saturday,Essendon,Fremantle,Docklands,D,20,13,133,11,7,73
2971,2003,21,2003-08-24 13:10:00,Sunday,St Kilda,Western Bulldogs,York Park,D,13,17,95,3,12,30
2970,2003,20,2003-08-16 19:40:00,Saturday,Port Adelaide,Melbourne,Football Park,N,17,10,112,15,8,98
2969,2003,20,2003-08-15 19:40:00,Friday,Collingwood,Adelaide,Docklands,N,15,18,108,11,5,71
2968,2003,20,2003-08-16 19:10:00,Saturday,North Melbourne,Hawthorn,Docklands,N,14,12,96,16,14,110
2967,2003,20,2003-08-17 15:40:00,Sunday,Fremantle,Western Bulldogs,Subiaco,D,18,25,133,12,5,77
2966,2003,20,2003-08-16 14:10:00,Saturday,Geelong,West Coast,Kardinia Park,D,9,9,63,9,9,63
2965,2003,20,2003-08-16 14:10:00,Saturday,Carlton,St Kilda,Princes Park,D,11,9,75,26,10,166
2964,2003,20,2003-08-17 14:10:00,Sunday,Essendon,Richmond,M.C.G.,D,13,14,92,7,11,53
2963,2003,20,2003-08-17 13:10:00,Sunday,Brisbane Lions,Sydney,Gabba,D,10,16,76,14,6,90
2962,2003,19,2003-08-08 19:40:00,Friday,Melbourne,Geelong,M.C.G.,N,6,9,45,11,18,84
2961,2003,19,2003-08-09 19:10:00,Saturday,Richmond,St Kilda,Docklands,N,7,8,50,20,10,130
2960,2003,19,2003-08-09 19:10:00,Saturday,Sydney,Hawthorn,S.C.G.,N,14,9,93,17,8,110
2959,2003,19,2003-08-09 15:40:00,Saturday,West Coast,Adelaide,Subiaco,D,10,7,67,13,13,91
2958,2003,19,2003-08-10 14:10:00,Sunday,Essendon,Western Bulldogs,Docklands,D,22,15,147,12,8,80
2957,2003,19,2003-08-10 14:10:00,Sunday,North Melbourne,Fremantle,M.C.G.,D,15,8,98,15,9,99
2956,2003,19,2003-08-09 14:10:00,Saturday,Collingwood,Brisbane Lions,M.C.G.,D,8,14,62,15,11,101
2955,2003,19,2003-08-10 13:10:00,Sunday,Port Adelaide,Carlton,Football Park,D,18,17,125,12,9,81
2954,2003,18,2003-08-01 19:40:00,Friday,Western Bulldogs,Melbourne,Docklands,N,14,17,101,12,8,80
2953,2003,18,2003-08-02 19:10:00,Saturday,Brisbane Lions,North Melbourne,Gabba,N,20,17,137,11,17,83
2952,2003,18,2003-08-02 19:10:00,Saturday,Geelong,Collingwood,Docklands,N,10,13,73,14,13,97
2951,2003,18,2003-08-02 15:40:00,Saturday,Fremantle,Richmond,Subiaco,D,15,14,104,11,15,81
2950,2003,18,2003-08-03 14:10:00,Sunday,St Kilda,West Coast,Docklands,D,19,14,128,9,13,67
2949,2003,18,2003-08-03 14:10:00,Sunday,Hawthorn,Port Adelaide,M.C.G.,D,11,14,80,12,12,84
2948,2003,18,2003-08-02 14:10:00,Saturday,Carlton,Essendon,M.C.G.,D,7,14,56,13,12,90
2947,2003,18,2003-08-03 13:10:00,Sunday,Adelaide,Sydney,Football Park,D,14,13,97,14,9,93
2946,2003,17,2003-07-25 20:40:00,Friday,West Coast,Hawthorn,Subiaco,N,14,14,98,5,12,42
2945,2003,17,2003-07-26 19:10:00,Saturday,Western Bulldogs,Richmond,Docklands,N,14,11,95,24,11,155
2944,2003,17,2003-07-26 19:10:00,Saturday,Brisbane Lions,Port Adelaide,Gabba,N,15,13,103,15,14,104
2943,2003,17,2003-07-27 14:40:00,Sunday,Adelaide,St Kilda,Football Park,D,22,11,143,13,8,86
2942,2003,17,2003-07-26 14:10:00,Saturday,Melbourne,Essendon,M.C.G.,D,10,11,71,13,10,88
2941,2003,17,2003-07-27 14:10:00,Sunday,Collingwood,Carlton,M.C.G.,D,20,15,135,8,14,62
2940,2003,17,2003-07-26 13:10:00,Saturday,North Melbourne,Geelong,Manuka Oval,D,16,8,104,12,14,86
2939,2003,17,2003-07-27 13:10:00,Sunday,Sydney,Fremantle,S.C.G.,D,17,9,111,14,13,97
2938,2003,16,2003-07-19 19:40:00,Saturday,Port Adelaide,West Coast,Football Park,N,17,12,114,7,8,50
2937,2003,16,2003-07-18 19:40:00,Friday,Richmond,Collingwood,M.C.G.,N,9,8,62,20,11,131
2936,2003,16,2003-07-19 19:10:00,Saturday,Essendon,Brisbane Lions,Docklands,N,14,10,94,12,14,86
2935,2003,16,2003-07-20 15:40:00,Sunday,Fremantle,Adelaide,Subiaco,D,13,13,91,13,12,90
2934,2003,16,2003-07-19 14:10:00,Saturday,Carlton,Sydney,Princes Park,D,12,12,84,18,7,115
2933,2003,16,2003-07-20 14:10:00,Sunday,St Kilda,North Melbourne,Docklands,D,21,6,132,19,13,127
2932,2003,16,2003-07-19 14:10:00,Saturday,Hawthorn,Melbourne,M.C.G.,D,17,11,113,15,16,106
2931,2003,16,2003-07-20 13:10:00,Sunday,Geelong,Western Bulldogs,Kardinia Park,D,11,15,81,15,9,99
2930,2003,15,2003-07-12 21:10:00,Saturday,West Coast,Carlton,Subiaco,N,28,19,187,10,11,71
2929,2003,15,2003-07-11 20:40:00,Friday,Adelaide,Essendon,Football Park,N,13,12,90,7,7,49
2928,2003,15,2003-07-12 19:10:00,Saturday,Sydney,St Kilda,S.C.G.,N,15,22,112,9,7,61
2927,2003,15,2003-07-13 14:10:00,Sunday,Western Bulldogs,Port Adelaide,Docklands,D,14,9,93,15,18,108
2926,2003,15,2003-07-13 14:10:00,Sunday,North Melbourne,Melbourne,M.C.G.,D,15,11,101,14,10,94
2925,2003,15,2003-07-12 14:10:00,Saturday,Richmond,Geelong,Docklands,D,15,7,97,15,11,101
2924,2003,15,2003-07-12 14:10:00,Saturday,Collingwood,Fremantle,M.C.G.,D,15,9,99,7,16,58
2923,2003,15,2003-07-13 13:10:00,Sunday,Brisbane Lions,Hawthorn,Gabba,D,14,9,93,11,15,81
2922,2003,14,2003-07-05 19:40:00,Saturday,Adelaide,Richmond,Football Park,N,10,12,72,6,8,44
2921,2003,14,2003-07-04 19:40:00,Friday,St Kilda,Essendon,Docklands,N,7,9,51,17,17,119
2920,2003,14,2003-07-05 19:10:00,Saturday,North Melbourne,Collingwood,Docklands,N,7,8,50,19,12,126
2919,2003,14,2003-07-05 15:40:00,Saturday,Fremantle,Brisbane Lions,Subiaco,D,10,15,75,10,12,72
2918,2003,14,2003-07-05 14:10:00,Saturday,Hawthorn,Western Bulldogs,M.C.G.,D,23,16,154,12,11,83
2917,2003,14,2003-07-06 14:10:00,Sunday,Geelong,Port Adelaide,Kardinia Park,D,10,10,70,10,9,69
2916,2003,14,2003-07-06 14:10:00,Sunday,Carlton,Melbourne,Princes Park,D,14,6,90,14,13,97
2915,2003,14,2003-07-06 13:10:00,Sunday,Sydney,West Coast,S.C.G.,D,13,14,92,12,12,84
2914,2003,13,2003-06-27 19:40:00,Friday,Essendon,Geelong,Docklands,N,20,9,129,15,3,93
2913,2003,13,2003-06-28 19:10:00,Saturday,Brisbane Lions,Richmond,Gabba,N,15,14,104,9,7,61
2912,2003,13,2003-06-28 19:10:00,Saturday,Western Bulldogs,Collingwood,Docklands,N,12,13,85,18,20,128
2911,2003,13,2003-06-29 15:40:00,Sunday,West Coast,North Melbourne,Subiaco,D,11,10,76,10,7,67
2910,2003,13,2003-06-28 15:10:00,Saturday,Port Adelaide,Sydney,Football Park,D,14,15,99,8,12,60
2909,2003,13,2003-06-28 14:10:00,Saturday,Melbourne,St Kilda,M.C.G.,D,21,10,136,14,10,94
2908,2003,13,2003-06-29 14:10:00,Sunday,Carlton,Adelaide,Princes Park,D,7,8,50,13,14,92
2907,2003,13,2003-06-29 13:10:00,Sunday,Hawthorn,Fremantle,York Park,D,15,8,98,10,8,68
2906,2003,12,2003-06-14 21:10:00,Saturday,Fremantle,Geelong,Subiaco,N,13,10,88,10,12,72
2905,2003,12,2003-06-13 19:40:00,Friday,Essendon,North Melbourne,Docklands,N,13,10,88,14,12,96
2904,2003,12,2003-06-14 19:10:00,Saturday,Western Bulldogs,Sydney,S.C.G.,N,9,9,63,19,13,127
2903,2003,12,2003-06-15 14:40:00,Sunday,Adelaide,Melbourne,Football Park,D,21,12,138,10,5,65
2902,2003,12,2003-06-15 14:10:00,Sunday,Collingwood,Hawthorn,M.C.G.,D,6,15,51,12,12,84
2901,2003,12,2003-06-14 14:10:00,Saturday,Richmond,Carlton,M.C.G.,D,12,14,86,14,9,93
2900,2003,12,2003-06-15 13:10:00,Sunday,Brisbane Lions,West Coast,Gabba,D,13,13,91,24,16,160
2899,2003,12,2003-06-14 13:10:00,Saturday,St Kilda,Port Adelaide,York Park,D,7,15,57,15,9,99
2898,2003,11,2003-06-06 19:40:00,Friday,North Melbourne,Richmond,Docklands,N,13,14,92,13,11,89
2897,2003,11,2003-06-07 19:20:00,Saturday,Sydney,Essendon,Stadium Australia,N,21,7,133,12,7,79
2896,2003,11,2003-06-07 19:10:00,Saturday,St Kilda,Brisbane Lions,Docklands,N,13,12,90,13,7,85
2895,2003,11,2003-06-08 15:40:00,Sunday,West Coast,Western Bulldogs,Subiaco,D,19,10,124,19,10,124
2894,2003,11,2003-06-07 14:15:00,Saturday,Hawthorn,Adelaide,M.C.G.,D,11,9,75,10,10,70
2893,2003,11,2003-06-09 14:10:00,Monday,Melbourne,Collingwood,M.C.G.,D,10,17,77,20,13,133
2892,2003,11,2003-06-08 14:10:00,Sunday,Geelong,Carlton,Docklands,D,17,13,115,12,3,75
2891,2003,11,2003-06-08 13:10:00,Sunday,Port Adelaide,Fremantle,Football Park,D,16,16,112,9,9,63
2890,2003,10,2003-05-30 20:10:00,Friday,Port Adelaide,Collingwood,Football Park,N,14,14,98,10,13,73
2889,2003,10,2003-05-31 19:10:00,Saturday,Richmond,Sydney,M.C.G.,N,10,12,72,16,8,104
2888,2003,10,2003-05-31 19:10:00,Saturday,Melbourne,Brisbane Lions,Gabba,N,9,9,63,18,15,123
2887,2003,10,2003-05-31 15:40:00,Saturday,Fremantle,Carlton,Subiaco,D,19,13,127,15,9,99
2886,2003,10,2003-06-01 14:10:00,Sunday,Essendon,West Coast,Docklands,D,19,14,128,16,10,106
2885,2003,10,2003-05-31 14:10:00,Saturday,Western Bulldogs,North Melbourne,Docklands,D,22,13,145,24,12,156
2884,2003,10,2003-06-01 14:10:00,Sunday,St Kilda,Hawthorn,M.C.G.,D,17,16,118,14,6,90
2883,2003,10,2003-06-01 13:10:00,Sunday,Geelong,Adelaide,Kardinia Park,D,8,11,59,11,10,76
2882,2003,9,2003-05-23 19:40:00,Friday,Essendon,Port Adelaide,Docklands,N,14,12,96,23,8,146
2881,2003,9,2003-05-24 19:10:00,Saturday,Collingwood,St Kilda,Docklands,N,22,17,149,12,12,84
2880,2003,9,2003-05-24 18:40:00,Saturday,West Coast,Richmond,Subiaco,T,18,16,124,11,6,72
2879,2003,9,2003-05-25 15:20:00,Sunday,Adelaide,Western Bulldogs,Football Park,D,16,13,109,14,9,93
2878,2003,9,2003-05-25 14:10:00,Sunday,Geelong,Hawthorn,Docklands,D,16,13,109,11,9,75
2877,2003,9,2003-05-24 14:10:00,Saturday,Melbourne,Fremantle,M.C.G.,D,10,11,71,16,5,101
2876,2003,9,2003-05-24 14:10:00,Saturday,Carlton,Brisbane Lions,Princes Park,D,11,10,76,23,15,153
2875,2003,9,2003-05-25 12:40:00,Sunday,North Melbourne,Sydney,Manuka Oval,D,12,12,84,8,11,59
2874,2003,8,2003-05-16 19:40:00,Friday,Hawthorn,Essendon,M.C.G.,N,8,5,53,15,16,106
2873,2003,8,2003-05-17 19:10:00,Saturday,Richmond,Melbourne,M.C.G.,N,17,10,112,16,7,103
2872,2003,8,2003-05-17 19:10:00,Saturday,Brisbane Lions,Adelaide,Gabba,N,16,11,107,12,17,89
2871,2003,8,2003-05-18 15:40:00,Sunday,Fremantle,St Kilda,Subiaco,D,18,15,123,11,16,82
2870,2003,8,2003-05-17 14:40:00,Saturday,Port Adelaide,North Melbourne,Football Park,D,15,13,103,7,7,49
2869,2003,8,2003-05-17 14:10:00,Saturday,Collingwood,West Coast,Docklands,D,15,13,103,18,11,119
2868,2003,8,2003-05-18 14:10:00,Sunday,Carlton,Western Bulldogs,Princes Park,D,15,17,107,14,16,100
2867,2003,8,2003-05-18 13:10:00,Sunday,Sydney,Geelong,S.C.G.,D,17,10,112,11,7,73
2866,2003,7,2003-05-09 19:40:00,Friday,Hawthorn,North Melbourne,Docklands,N,13,11,89,18,9,117
2865,2003,7,2003-05-10 19:40:00,Saturday,Adelaide,Collingwood,Football Park,N,16,13,109,18,6,114
2864,2003,7,2003-05-10 19:10:00,Saturday,St Kilda,Carlton,Docklands,N,16,17,113,15,11,101
2863,2003,7,2003-05-10 15:40:00,Saturday,West Coast,Geelong,Subiaco,D,17,11,113,14,13,97
2862,2003,7,2003-05-11 14:10:00,Sunday,Melbourne,Port Adelaide,M.C.G.,D,16,15,111,12,12,84
2861,2003,7,2003-05-11 14:10:00,Sunday,Western Bulldogs,Fremantle,Docklands,D,10,12,72,23,17,155
2860,2003,7,2003-05-10 14:10:00,Saturday,Richmond,Essendon,M.C.G.,D,11,18,84,5,12,42
2859,2003,7,2003-05-11 13:10:00,Sunday,Sydney,Brisbane Lions,S.C.G.,D,15,8,98,11,13,79
2858,2003,6,2003-05-03 19:40:00,Saturday,Port Adelaide,Richmond,Football Park,N,12,12,84,8,9,57
2857,2003,6,2003-05-02 19:40:00,Friday,North Melbourne,Adelaide,Docklands,N,9,16,70,19,10,124
2856,2003,6,2003-05-03 19:10:00,Saturday,Collingwood,Sydney,Docklands,N,13,11,89,17,7,109
2855,2003,6,2003-05-04 15:20:00,Sunday,Fremantle,Essendon,Subiaco,D,20,11,131,15,10,100
2854,2003,6,2003-05-03 14:10:00,Saturday,Melbourne,West Coast,M.C.G.,D,14,10,94,19,13,127
2853,2003,6,2003-05-04 14:10:00,Sunday,Western Bulldogs,St Kilda,Docklands,D,12,13,85,15,10,100
2852,2003,6,2003-05-03 14:10:00,Saturday,Carlton,Hawthorn,Princes Park,D,9,9,63,11,8,74
2851,2003,6,2003-05-04 12:40:00,Sunday,Geelong,Brisbane Lions,Kardinia Park,D,12,6,78,13,14,92
2850,2003,5,2003-04-26 19:40:00,Saturday,Adelaide,Port Adelaide,Football Park,N,9,12,66,12,6,78
2849,2003,5,2003-04-26 19:10:00,Saturday,North Melbourne,Carlton,Docklands,N,16,17,113,18,14,122
2848,2003,5,2003-04-25 18:45:00,Friday,Sydney,Melbourne,S.C.G.,N,17,7,109,13,7,85
2847,2003,5,2003-04-27 15:40:00,Sunday,Fremantle,West Coast,Subiaco,D,10,13,73,16,12,108
2846,2003,5,2003-04-25 14:40:00,Friday,Essendon,Collingwood,M.C.G.,D,23,9,147,12,9,81
2845,2003,5,2003-04-26 14:10:00,Saturday,Hawthorn,Richmond,M.C.G.,D,14,11,95,18,7,115
2844,2003,5,2003-04-27 14:10:00,Sunday,St Kilda,Geelong,Docklands,D,18,11,119,11,8,74
2843,2003,5,2003-04-27 13:15:00,Sunday,Brisbane Lions,Western Bulldogs,Gabba,D,15,16,106,12,7,79
2842,2003,4,2003-04-17 19:40:00,Thursday,Brisbane Lions,Collingwood,Gabba,N,14,11,95,11,15,81
2841,2003,4,2003-04-19 19:10:00,Saturday,Hawthorn,Sydney,M.C.G.,N,17,8,110,10,8,68
2840,2003,4,2003-04-19 19:10:00,Saturday,Western Bulldogs,Essendon,Docklands,N,16,14,110,20,9,129
2839,2003,4,2003-04-20 15:40:00,Sunday,Fremantle,North Melbourne,Subiaco,D,25,17,167,19,8,122
2838,2003,4,2003-04-21 14:10:00,Monday,St Kilda,Richmond,Docklands,D,11,15,81,17,5,107
2837,2003,4,2003-04-20 14:10:00,Sunday,Carlton,Port Adelaide,Princes Park,D,12,12,84,17,12,114
2836,2003,4,2003-04-19 14:10:00,Saturday,Geelong,Melbourne,Kardinia Park,D,13,12,90,6,8,44
2835,2003,4,2003-04-20 13:10:00,Sunday,Adelaide,West Coast,Football Park,D,15,16,106,10,13,73
2834,2003,3,2003-04-12 19:40:00,Saturday,Port Adelaide,Hawthorn,Football Park,N,19,14,128,11,5,71
2833,2003,3,2003-04-11 19:40:00,Friday,Essendon,Carlton,M.C.G.,N,13,16,94,15,15,105
2832,2003,3,2003-04-12 19:10:00,Saturday,North Melbourne,Brisbane Lions,Docklands,N,16,13,109,16,13,109
2831,2003,3,2003-04-12 15:40:00,Saturday,West Coast,St Kilda,Subiaco,D,21,18,144,11,8,74
2830,2003,3,2003-04-13 14:10:00,Sunday,Melbourne,Western Bulldogs,Docklands,D,20,7,127,14,11,95
2829,2003,3,2003-04-12 14:10:00,Saturday,Collingwood,Geelong,M.C.G.,D,18,8,116,10,9,69
2828,2003,3,2003-04-13 14:10:00,Sunday,Richmond,Fremantle,M.C.G.,D,14,10,94,6,10,46
2827,2003,3,2003-04-13 13:10:00,Sunday,Sydney,Adelaide,S.C.G.,D,11,10,76,15,13,103
2826,2003,2,2003-04-05 19:40:00,Saturday,Fremantle,Sydney,Subiaco,T,12,14,86,8,12,60
2825,2003,2,2003-04-04 19:40:00,Friday,Carlton,Collingwood,M.C.G.,N,13,13,91,16,11,107
2824,2003,2,2003-04-05 19:40:00,Saturday,Port Adelaide,Brisbane Lions,Football Park,N,10,16,76,13,8,86
2823,2003,2,2003-04-06 14:10:00,Sunday,Richmond,Western Bulldogs,Docklands,D,16,15,111,13,11,89
2822,2003,2,2003-04-06 14:10:00,Sunday,Geelong,North Melbourne,Kardinia Park,D,9,17,71,13,16,94
2821,2003,2,2003-04-05 14:10:00,Saturday,Essendon,Melbourne,M.C.G.,D,17,10,112,10,15,75
2820,2003,2,2003-04-05 14:10:00,Saturday,St Kilda,Adelaide,Docklands,D,15,9,99,13,13,91
2819,2003,2,2003-04-06 13:10:00,Sunday,Hawthorn,West Coast,York Park,D,13,13,91,14,5,89
2818,2003,1,2003-03-28 19:40:00,Friday,Collingwood,Richmond,M.C.G.,N,13,16,94,8,18,66
2817,2003,1,2003-03-29 19:20:00,Saturday,Sydney,Carlton,Stadium Australia,N,22,14,146,10,12,72
2816,2003,1,2003-03-29 19:10:00,Saturday,Brisbane Lions,Essendon,Gabba,N,14,20,104,8,13,61
2815,2003,1,2003-03-29 15:10:00,Saturday,West Coast,Port Adelaide,Subiaco,D,17,20,122,11,8,74
2814,2003,1,2003-03-29 14:10:00,Saturday,North Melbourne,St Kilda,M.C.G.,D,14,12,96,10,10,70
2813,2003,1,2003-03-30 14:10:00,Sunday,Melbourne,Hawthorn,M.C.G.,D,16,10,106,15,10,100
2812,2003,1,2003-03-30 14:10:00,Sunday,Western Bulldogs,Geelong,Docklands,D,19,16,130,13,13,91
2811,2003,1,2003-03-30 13:10:00,Sunday,Adelaide,Fremantle,Football Park,D,22,13,145,13,11,89
2810,2002,GF,2002-09-28 14:10:00,Saturday,Collingwood,Brisbane Lions,M.C.G.,D,9,12,66,10,15,75
2809,2002,PF,2002-09-21 19:30:00,Saturday,Brisbane Lions,Port Adelaide,Gabba,N,21,12,138,12,10,82
2808,2002,PF,2002-09-21 14:10:00,Saturday,Collingwood,Adelaide,M.C.G.,D,13,13,91,9,9,63
2807,2002,SF,2002-09-13 20:00:00,Friday,Port Adelaide,Essendon,Football Park,N,11,17,83,8,11,59
2806,2002,SF,2002-09-14 19:30:00,Saturday,Adelaide,Melbourne,M.C.G.,N,20,10,130,17,16,118
2805,2002,QF,2002-09-06 20:00:00,Friday,Port Adelaide,Collingwood,Football Park,N,14,11,95,16,12,108
2804,2002,QF,2002-09-07 19:30:00,Saturday,Brisbane Lions,Adelaide,Gabba,N,17,13,115,5,14,44
2803,2002,EF,2002-09-07 14:10:00,Saturday,Essendon,West Coast,Docklands,D,17,9,111,11,12,78
2802,2002,EF,2002-09-08 14:10:00,Sunday,Melbourne,North Melbourne,M.C.G.,D,18,14,122,11,18,84
2801,2002,22,2002-08-30 19:45:00,Friday,Geelong,Hawthorn,Docklands,N,8,9,57,11,9,75
2800,2002,22,2002-08-31 19:30:00,Saturday,Sydney,Richmond,Stadium Australia,N,17,14,116,11,10,76
2799,2002,22,2002-08-31 19:10:00,Saturday,St Kilda,Melbourne,Docklands,N,18,9,117,20,15,135
2798,2002,22,2002-09-01 16:10:00,Sunday,Fremantle,Adelaide,Subiaco,D,12,8,80,17,18,120
2797,2002,22,2002-08-31 14:40:00,Saturday,Port Adelaide,Brisbane Lions,Football Park,D,13,12,90,13,6,84
2796,2002,22,2002-09-01 14:10:00,Sunday,North Melbourne,West Coast,Manuka Oval,D,18,18,126,22,11,143
2795,2002,22,2002-08-31 14:10:00,Saturday,Collingwood,Western Bulldogs,M.C.G.,D,10,13,73,17,12,114
2794,2002,22,2002-09-01 14:10:00,Sunday,Carlton,Essendon,M.C.G.,D,5,7,37,12,20,92
2793,2002,21,2002-08-23 19:45:00,Friday,Hawthorn,North Melbourne,M.C.G.,N,16,8,104,17,17,119
2792,2002,21,2002-08-24 19:40:00,Saturday,West Coast,Port Adelaide,Subiaco,T,10,5,65,14,19,103
2791,2002,21,2002-08-24 19:10:00,Saturday,Western Bulldogs,Carlton,Docklands,N,14,13,97,15,9,99
2790,2002,21,2002-08-25 14:40:00,Sunday,Adelaide,Richmond,Football Park,D,13,9,87,9,11,65
2789,2002,21,2002-08-24 14:10:00,Saturday,Melbourne,Sydney,M.C.G.,D,11,11,77,23,7,145
